,filename,style,in_train,who
32241,70812.jpg,Impressionism,True,Allison
32242,72035.jpg,Expressionism,True,Allison
32243,79237.jpg,Realism,True,Allison
32244,69400.jpg,Post-Impressionism,True,Allison
32245,24735.jpg,Impressionism,True,Allison
32246,41403.jpg,Expressionism,True,Allison
32247,84369.jpg,Impressionism,True,Allison
32248,87319.jpg,Art Nouveau (Modern),False,Allison
32249,67084.jpg,Abstract Expressionism,True,Allison
32250,94023.jpg,Impressionism,True,Allison
32251,31210.jpg,Expressionism,True,Allison
32252,94145.jpg,Impressionism,False,Allison
32253,85730.jpg,Baroque,True,Allison
32254,17994.jpg,Impressionism,True,Allison
32255,94552.jpg,Realism,False,Allison
32256,18103.jpg,Realism,False,Allison
32257,48491.jpg,Impressionism,True,Allison
32258,39598.jpg,Art Nouveau (Modern),True,Allison
32259,5774.jpg,Realism,True,Allison
32260,3043.jpg,Impressionism,False,Allison
32261,37463.jpg,Realism,True,Allison
32262,6185.jpg,Realism,True,Allison
32263,35680.jpg,Realism,False,Allison
32264,103033.jpg,Realism,True,Allison
32265,89980.jpg,Expressionism,True,Allison
32266,68551.jpg,Impressionism,True,Allison
32267,77611.jpg,Realism,True,Allison
32268,27588.jpg,Baroque,True,Allison
32269,1175.jpg,Post-Impressionism,True,Allison
32270,57552.jpg,Renaissance,True,Allison
32271,31436.jpg,Medieval,True,Allison
32272,65681.jpg,Impressionism,True,Allison
32273,8914.jpg,Realism,True,Allison
32274,21180.jpg,Impressionism,False,Allison
32275,13209.jpg,Realism,False,Allison
32276,79749.jpg,Post-Impressionism,True,Allison
32277,44731.jpg,Impressionism,True,Allison
32278,35224.jpg,Realism,True,Allison
32279,85697.jpg,Impressionism,True,Allison
32280,33442.jpg,Impressionism,True,Allison
32281,5674.jpg,Realism,True,Allison
32282,34289.jpg,Post-Impressionism,True,Allison
32283,76767.jpg,Renaissance,False,Allison
32284,91555.jpg,Realism,False,Allison
32285,27804.jpg,Impressionism,True,Allison
32286,20201.jpg,Expressionism,True,Allison
32287,52957.jpg,Realism,False,Allison
32288,20735.jpg,Impressionism,True,Allison
32289,11585.jpg,Abstract Expressionism,True,Allison
32290,6723.jpg,Expressionism,False,Allison
32291,46437.jpg,Impressionism,True,Allison
32292,11389.jpg,Realism,False,Allison
32293,79774.jpg,Realism,True,Allison
32294,80602.jpg,Baroque,True,Allison
32295,41657.jpg,Realism,False,Allison
32296,90818.jpg,Realism,True,Allison
32297,84084.jpg,Realism,False,Allison
32298,74077.jpg,Realism,False,Allison
32299,68700.jpg,Realism,True,Allison
32300,103214.jpg,Realism,True,Allison
32301,81109.jpg,Realism,True,Allison
32302,56885.jpg,Impressionism,True,Allison
32303,42540.jpg,Baroque,False,Allison
32304,68489.jpg,Realism,False,Allison
32305,97217.jpg,Baroque,False,Allison
32306,46708.jpg,Impressionism,True,Allison
32307,6134.jpg,Realism,False,Allison
32308,1282.jpg,Realism,True,Allison
32309,76782.jpg,Post-Impressionism,True,Allison
32310,99775.jpg,Baroque,False,Allison
32311,55883.jpg,Abstract Expressionism,True,Allison
32312,20387.jpg,Baroque,True,Allison
32313,35036.jpg,Expressionism,True,Allison
32314,19085.jpg,Baroque,True,Allison
32315,20297.jpg,Impressionism,False,Allison
32316,20700.jpg,Baroque,True,Allison
32317,11272.jpg,Renaissance,False,Allison
32318,7949.jpg,Art Nouveau (Modern),False,Allison
32319,21195.jpg,Realism,False,Allison
32320,7112.jpg,Impressionism,True,Allison
32321,45991.jpg,Post-Impressionism,True,Allison
32322,29201.jpg,Expressionism,False,Allison
32323,97733.jpg,Impressionism,True,Allison
32324,12306.jpg,Post-Impressionism,True,Allison
32325,103101.jpg,Baroque,False,Allison
32326,47870.jpg,Expressionism,True,Allison
32327,12509.jpg,Expressionism,True,Allison
32328,40188.jpg,Impressionism,True,Allison
32329,88913.jpg,Expressionism,True,Allison
32330,16835.jpg,Impressionism,False,Allison
32331,53124.jpg,Expressionism,True,Allison
32332,39728.jpg,Impressionism,False,Allison
32333,19071.jpg,Impressionism,True,Allison
32334,52104.jpg,Impressionism,True,Allison
32335,65296.jpg,Baroque,True,Allison
32336,73030.jpg,Impressionism,True,Allison
32337,10628.jpg,Impressionism,True,Allison
32338,53256.jpg,Expressionism,True,Allison
32339,7027.jpg,Impressionism,True,Allison
32340,75203.jpg,Realism,False,Allison
32341,43070.jpg,Impressionism,True,Allison
32342,93970.jpg,Impressionism,False,Allison
32343,20942.jpg,Impressionism,True,Allison
32344,202.jpg,Realism,False,Allison
32345,19694.jpg,Renaissance,True,Allison
32346,77493.jpg,Realism,True,Allison
32347,34461.jpg,Baroque,True,Allison
32348,24915.jpg,Impressionism,False,Allison
32349,25571.jpg,Realism,True,Allison
32350,35444.jpg,Post-Impressionism,True,Allison
32351,63912.jpg,Art Nouveau (Modern),True,Allison
32352,18693.jpg,Renaissance,True,Allison
32353,80125.jpg,Impressionism,True,Allison
32354,40875.jpg,Realism,True,Allison
32355,41613.jpg,Medieval,True,Allison
32356,13965.jpg,Realism,True,Allison
32357,38050.jpg,Realism,False,Allison
32358,23347.jpg,Baroque,True,Allison
32359,77404.jpg,Realism,True,Allison
32360,7102.jpg,Impressionism,True,Allison
32361,1473.jpg,Post-Impressionism,True,Allison
32362,6513.jpg,Expressionism,False,Allison
32363,31340.jpg,Expressionism,True,Allison
32364,82797.jpg,Art Nouveau (Modern),False,Allison
32365,55133.jpg,Expressionism,True,Allison
32366,41380.jpg,Post-Impressionism,True,Allison
32367,32904.jpg,Realism,True,Allison
32368,95305.jpg,Realism,False,Allison
32369,87174.jpg,Realism,True,Allison
32370,9325.jpg,Realism,True,Allison
32371,12432.jpg,Baroque,False,Allison
32372,14782.jpg,Realism,True,Allison
32373,90191.jpg,Realism,True,Allison
32374,22576.jpg,Realism,True,Allison
32375,48217.jpg,Realism,True,Allison
32376,58655.jpg,Realism,False,Allison
32377,91012.jpg,Realism,True,Allison
32378,81275.jpg,Impressionism,True,Allison
32379,67807.jpg,Renaissance,True,Allison
32380,41293.jpg,Realism,True,Allison
32381,84625.jpg,Realism,True,Allison
32382,5372.jpg,Expressionism,False,Allison
32383,50581.jpg,Post-Impressionism,True,Allison
32384,58850.jpg,Impressionism,False,Allison
32385,80530.jpg,Expressionism,True,Allison
32386,89837.jpg,Expressionism,True,Allison
32387,93218.jpg,Expressionism,False,Allison
32388,65452.jpg,Expressionism,True,Allison
32389,58460.jpg,Realism,True,Allison
32390,32257.jpg,Realism,False,Allison
32391,100328.jpg,Realism,True,Allison
32392,18897.jpg,Post-Impressionism,True,Allison
32393,19369.jpg,Art Nouveau (Modern),True,Allison
32394,3237.jpg,Post-Impressionism,False,Allison
32395,62717.jpg,Expressionism,True,Allison
32396,33079.jpg,Impressionism,True,Allison
32397,87462.jpg,Realism,True,Allison
32398,48239.jpg,Realism,True,Allison
32399,30275.jpg,Art Nouveau (Modern),True,Allison
32400,5843.jpg,Baroque,True,Allison
32401,47731.jpg,Baroque,True,Allison
32402,76623.jpg,Renaissance,False,Allison
32403,47667.jpg,Baroque,True,Allison
32404,72694.jpg,Renaissance,False,Allison
32405,26271.jpg,Baroque,True,Allison
32406,37797.jpg,Art Nouveau (Modern),True,Allison
32407,14471.jpg,Impressionism,True,Allison
32408,99771.jpg,Expressionism,True,Allison
32409,71309.jpg,Realism,True,Allison
32410,60244.jpg,Realism,True,Allison
32411,16074.jpg,Impressionism,False,Allison
32412,88441.jpg,Baroque,False,Allison
32413,64508.jpg,Realism,True,Allison
32414,57283.jpg,Impressionism,True,Allison
32415,74463.jpg,Realism,True,Allison
32416,25081.jpg,Realism,True,Allison
32417,75084.jpg,Realism,True,Allison
32418,77132.jpg,Art Nouveau (Modern),True,Allison
32419,9317.jpg,Renaissance,True,Allison
32420,71351.jpg,Realism,True,Allison
32421,92184.jpg,Baroque,True,Allison
32422,57155.jpg,Realism,True,Allison
32423,37643.jpg,Art Nouveau (Modern),True,Allison
32424,30027.jpg,Renaissance,True,Allison
32425,5094.jpg,Post-Impressionism,True,Allison
32426,46402.jpg,Expressionism,False,Allison
32427,70244.jpg,Post-Impressionism,True,Allison
32428,86614.jpg,Baroque,True,Allison
32429,35328.jpg,Impressionism,True,Allison
32430,3674.jpg,Realism,True,Allison
32431,12626.jpg,Expressionism,False,Allison
32432,15021.jpg,Realism,True,Allison
32433,84522.jpg,Impressionism,True,Allison
32434,27494.jpg,Renaissance,False,Allison
32435,49328.jpg,Impressionism,False,Allison
32436,14493.jpg,Renaissance,True,Allison
32437,5338.jpg,Expressionism,True,Allison
32438,9492.jpg,Expressionism,True,Allison
32439,11476.jpg,Expressionism,False,Allison
32440,9904.jpg,Impressionism,False,Allison
32441,21021.jpg,Impressionism,True,Allison
32442,46594.jpg,Impressionism,False,Allison
32443,94057.jpg,Realism,True,Allison
32444,68972.jpg,Realism,True,Allison
32445,37329.jpg,Realism,False,Allison
32446,19303.jpg,Art Nouveau (Modern),True,Allison
32447,17528.jpg,Realism,True,Allison
32448,39136.jpg,Art Nouveau (Modern),False,Allison
32449,39712.jpg,Expressionism,True,Allison
32450,37264.jpg,Baroque,False,Allison
32451,87654.jpg,Impressionism,False,Allison
32452,29861.jpg,Baroque,True,Allison
32453,60305.jpg,Renaissance,False,Allison
32454,69705.jpg,Impressionism,True,Allison
32455,59430.jpg,Impressionism,True,Allison
32456,54677.jpg,Post-Impressionism,True,Allison
32457,87310.jpg,Realism,True,Allison
32458,40218.jpg,Renaissance,True,Allison
32459,6413.jpg,Abstract Expressionism,False,Allison
32460,73854.jpg,Expressionism,False,Allison
32461,34096.jpg,Renaissance,True,Allison
32462,26229.jpg,Expressionism,False,Allison
32463,92393.jpg,Post-Impressionism,True,Allison
32464,32128.jpg,Renaissance,True,Allison
32465,68407.jpg,Realism,True,Allison
32466,70870.jpg,Art Nouveau (Modern),True,Allison
32467,54768.jpg,Post-Impressionism,False,Allison
32468,49198.jpg,Expressionism,False,Allison
32469,38373.jpg,Baroque,True,Allison
32470,53948.jpg,Renaissance,True,Allison
32471,29388.jpg,Renaissance,True,Allison
32472,85392.jpg,Renaissance,True,Allison
32473,9554.jpg,Realism,True,Allison
32474,30526.jpg,Impressionism,True,Allison
32475,76047.jpg,Realism,True,Allison
32476,94230.jpg,Realism,False,Allison
32477,68735.jpg,Realism,True,Allison
32478,9131.jpg,Baroque,False,Allison
32479,99918.jpg,Expressionism,True,Allison
32480,30442.jpg,Post-Impressionism,True,Allison
32481,94342.jpg,Post-Impressionism,True,Allison
32482,81745.jpg,Baroque,False,Allison
32483,9767.jpg,Baroque,True,Allison
32484,78034.jpg,Post-Impressionism,True,Allison
32485,4617.jpg,Medieval,True,Allison
32486,11136.jpg,Expressionism,False,Allison
32487,54255.jpg,Impressionism,True,Allison
32488,92936.jpg,Post-Impressionism,True,Allison
32489,76746.jpg,Impressionism,True,Allison
32490,48275.jpg,Expressionism,True,Allison
32491,85636.jpg,Renaissance,True,Allison
32492,29172.jpg,Realism,True,Allison
32493,22223.jpg,Realism,True,Allison
32494,26.jpg,Renaissance,True,Allison
32495,58271.jpg,Baroque,True,Allison
32496,7061.jpg,Impressionism,True,Allison
32497,68710.jpg,Realism,False,Allison
32498,66715.jpg,Realism,True,Allison
32499,40222.jpg,Expressionism,True,Allison
32500,82693.jpg,Impressionism,True,Allison
32501,33167.jpg,Impressionism,False,Allison
32502,51139.jpg,Art Nouveau (Modern),False,Allison
32503,102760.jpg,Impressionism,True,Allison
32504,58720.jpg,Renaissance,True,Allison
32505,79274.jpg,Art Nouveau (Modern),True,Allison
32506,22557.jpg,Realism,True,Allison
32507,60167.jpg,Realism,True,Allison
32508,31994.jpg,Renaissance,True,Allison
32509,25789.jpg,Impressionism,True,Allison
32510,22642.jpg,Realism,True,Allison
32511,86591.jpg,Realism,False,Allison
32512,21748.jpg,Realism,True,Allison
32513,6565.jpg,Realism,True,Allison
32514,81183.jpg,Realism,False,Allison
32515,28309.jpg,Realism,True,Allison
32516,53022.jpg,Expressionism,True,Allison
32517,72315.jpg,Post-Impressionism,False,Allison
32518,38286.jpg,Impressionism,True,Allison
32519,2643.jpg,Realism,True,Allison
32520,37755.jpg,Post-Impressionism,True,Allison
32521,34764.jpg,Realism,True,Allison
32522,36797.jpg,Renaissance,True,Allison
32523,19411.jpg,Realism,False,Allison
32524,55859.jpg,Realism,True,Allison
32525,80978.jpg,Renaissance,True,Allison
32526,70417.jpg,Abstract Expressionism,False,Allison
32527,57079.jpg,Renaissance,False,Allison
32528,86647.jpg,Baroque,False,Allison
32529,62403.jpg,Baroque,True,Allison
32530,91471.jpg,Baroque,False,Allison
32531,98141.jpg,Realism,False,Allison
32532,79438.jpg,Post-Impressionism,True,Allison
32533,27376.jpg,Post-Impressionism,True,Allison
32534,26530.jpg,Impressionism,True,Allison
32535,6571.jpg,Abstract Expressionism,True,Allison
32536,64532.jpg,Post-Impressionism,True,Allison
32537,5707.jpg,Baroque,False,Allison
32538,20436.jpg,Post-Impressionism,True,Allison
32539,64089.jpg,Impressionism,True,Allison
32540,59719.jpg,Realism,True,Allison
32541,26677.jpg,Expressionism,True,Allison
32542,81616.jpg,Realism,True,Allison
32543,92317.jpg,Realism,True,Allison
32544,96349.jpg,Art Nouveau (Modern),False,Allison
32545,32756.jpg,Art Nouveau (Modern),True,Allison
32546,29775.jpg,Impressionism,True,Allison
32547,26783.jpg,Post-Impressionism,True,Allison
32548,12532.jpg,Renaissance,True,Allison
32549,71729.jpg,Impressionism,True,Allison
32550,97700.jpg,Impressionism,False,Allison
32551,81723.jpg,Realism,False,Allison
32552,34729.jpg,Impressionism,True,Allison
32553,86916.jpg,Realism,False,Allison
32554,35257.jpg,Realism,True,Allison
32555,19022.jpg,Impressionism,True,Allison
32556,46795.jpg,Renaissance,False,Allison
32557,36224.jpg,Expressionism,False,Allison
32558,6795.jpg,Realism,True,Allison
32559,15415.jpg,Impressionism,False,Allison
32560,91445.jpg,Realism,True,Allison
32561,64064.jpg,Renaissance,True,Allison
32562,44845.jpg,Impressionism,True,Allison
32563,83627.jpg,Post-Impressionism,True,Allison
32564,50730.jpg,Realism,True,Allison
32565,41645.jpg,Realism,False,Allison
32566,38203.jpg,Realism,False,Allison
32567,51218.jpg,Realism,True,Allison
32568,4161.jpg,Impressionism,True,Allison
32569,6077.jpg,Realism,True,Allison
32570,90740.jpg,Renaissance,True,Allison
32571,83539.jpg,Realism,True,Allison
32572,12637.jpg,Impressionism,False,Allison
32573,13710.jpg,Realism,False,Allison
32574,85785.jpg,Renaissance,True,Allison
32575,76872.jpg,Realism,True,Allison
32576,76016.jpg,Realism,True,Allison
32577,27721.jpg,Realism,False,Allison
32578,302.jpg,Realism,True,Allison
32579,62086.jpg,Impressionism,True,Allison
32580,50001.jpg,Post-Impressionism,True,Allison
32581,11107.jpg,Realism,False,Allison
32582,82845.jpg,Renaissance,True,Allison
32583,2844.jpg,Impressionism,True,Allison
32584,34762.jpg,Impressionism,True,Allison
32585,18696.jpg,Renaissance,True,Allison
32586,52919.jpg,Art Nouveau (Modern),True,Allison
32587,75941.jpg,Realism,True,Allison
32588,27440.jpg,Medieval,True,Allison
32589,77082.jpg,Renaissance,True,Allison
32590,98579.jpg,Post-Impressionism,False,Allison
32591,27423.jpg,Realism,True,Allison
32592,90473.jpg,Realism,True,Allison
32593,89390.jpg,Impressionism,False,Allison
32594,35781.jpg,Baroque,True,Allison
32595,49945.jpg,Expressionism,False,Allison
32596,23479.jpg,Expressionism,False,Allison
32597,61105.jpg,Baroque,True,Allison
32598,63685.jpg,Baroque,True,Allison
32599,12019.jpg,Art Nouveau (Modern),False,Allison
32600,60593.jpg,Renaissance,True,Allison
32601,87992.jpg,Art Nouveau (Modern),True,Allison
32602,100414.jpg,Art Nouveau (Modern),True,Allison
32603,4232.jpg,Post-Impressionism,True,Allison
32604,32370.jpg,Baroque,False,Allison
32605,59973.jpg,Expressionism,True,Allison
32606,95808.jpg,Abstract Expressionism,True,Allison
32607,52062.jpg,Realism,False,Allison
32608,54250.jpg,Realism,True,Allison
32609,54787.jpg,Impressionism,True,Allison
32610,10809.jpg,Realism,True,Allison
32611,37181.jpg,Impressionism,True,Allison
32612,29768.jpg,Realism,True,Allison
32613,73467.jpg,Realism,False,Allison
32614,69385.jpg,Realism,False,Allison
32615,89846.jpg,Realism,True,Allison
32616,43942.jpg,Art Nouveau (Modern),True,Allison
32617,19140.jpg,Realism,True,Allison
32618,67604.jpg,Impressionism,True,Allison
32619,76142.jpg,Expressionism,True,Allison
32620,14198.jpg,Art Nouveau (Modern),True,Allison
32621,99663.jpg,Post-Impressionism,False,Allison
32622,33393.jpg,Post-Impressionism,True,Allison
32623,6641.jpg,Impressionism,False,Allison
32624,33114.jpg,Art Nouveau (Modern),True,Allison
32625,102043.jpg,Impressionism,True,Allison
32626,19912.jpg,Post-Impressionism,True,Allison
32627,47478.jpg,Baroque,True,Allison
32628,99884.jpg,Post-Impressionism,True,Allison
32629,19500.jpg,Realism,False,Allison
32630,99381.jpg,Realism,True,Allison
32631,99105.jpg,Realism,True,Allison
32632,93552.jpg,Art Nouveau (Modern),True,Allison
32633,27369.jpg,Realism,False,Allison
32634,49712.jpg,Realism,False,Allison
32635,11746.jpg,Realism,False,Allison
32636,59824.jpg,Realism,False,Allison
32637,91907.jpg,Realism,True,Allison
32638,81968.jpg,Realism,True,Allison
32639,68584.jpg,Realism,False,Allison
32640,4829.jpg,Expressionism,True,Allison
32641,84988.jpg,Expressionism,False,Allison
32642,91095.jpg,Baroque,True,Allison
32643,55210.jpg,Realism,True,Allison
32644,101061.jpg,Realism,True,Allison
32645,37845.jpg,Art Nouveau (Modern),True,Allison
32646,83541.jpg,Baroque,True,Allison
32647,35478.jpg,Art Nouveau (Modern),True,Allison
32648,79129.jpg,Realism,False,Allison
32649,81429.jpg,Expressionism,True,Allison
32650,64573.jpg,Impressionism,True,Allison
32651,86465.jpg,Impressionism,True,Allison
32652,67345.jpg,Renaissance,True,Allison
32653,85209.jpg,Renaissance,True,Allison
32654,24815.jpg,Renaissance,True,Allison
32655,60921.jpg,Abstract Expressionism,True,Allison
32656,89897.jpg,Post-Impressionism,True,Allison
32657,47185.jpg,Renaissance,True,Allison
32658,81673.jpg,Realism,False,Allison
32659,16750.jpg,Realism,False,Allison
32660,43613.jpg,Baroque,True,Allison
32661,34949.jpg,Impressionism,True,Allison
32662,30659.jpg,Baroque,True,Allison
32663,65374.jpg,Art Nouveau (Modern),False,Allison
32664,69978.jpg,Realism,True,Allison
32665,6389.jpg,Impressionism,True,Allison
32666,66271.jpg,Realism,True,Allison
32667,92247.jpg,Impressionism,False,Allison
32668,55739.jpg,Realism,True,Allison
32669,100049.jpg,Baroque,False,Allison
32670,57831.jpg,Art Nouveau (Modern),True,Allison
32671,75616.jpg,Art Nouveau (Modern),True,Allison
32672,6176.jpg,Renaissance,False,Allison
32673,35681.jpg,Impressionism,True,Allison
32674,19545.jpg,Realism,True,Allison
32675,21032.jpg,Medieval,False,Allison
32676,93580.jpg,Impressionism,True,Allison
32677,19596.jpg,Realism,False,Allison
32678,74155.jpg,Baroque,True,Allison
32679,57069.jpg,Post-Impressionism,True,Allison
32680,37098.jpg,Baroque,True,Allison
32681,76438.jpg,Realism,False,Allison
32682,43322.jpg,Post-Impressionism,True,Allison
32683,2439.jpg,Renaissance,True,Allison
32684,9233.jpg,Post-Impressionism,True,Allison
32685,95338.jpg,Post-Impressionism,True,Allison
32686,27504.jpg,Art Nouveau (Modern),True,Allison
32687,38582.jpg,Renaissance,True,Allison
